0,69.231415
1,68.414608
2,66.447903
3,65.470745
4,64.471973
5,62.544743
6,60.805280
7,57.893499
8,58.342346
9,63.101214
10,59.025092
11,61.003905
12,56.549461
13,61.222729
14,59.469255
15,52.769309
16,58.444623
17,55.939009
18,56.734122
19,53.884986
20,55.496887
21,54.162738
22,56.565876
23,56.395947
24,57.193148
25,52.001629
26,57.260668
27,37.551028
28,53.942781
29,54.194230
30,53.180367
31,49.890952
32,55.420644
33,49.609958
34,52.345845
35,48.919587
36,46.451178
37,46.974901
38,54.442454
39,52.854033
40,51.105993
41,51.662039
42,32.494553
43,52.027972
44,49.486270
45,53.382197
46,47.745188
47,50.561293
48,51.566722
49,49.484492
50,52.379700
51,51.042292
52,52.539002
53,51.829378
54,52.659041
55,44.775848
56,48.860155
57,50.547874
58,47.700551
59,48.125163
60,51.305603
61,20.609508
62,52.939262
63,50.837443
64,26.499937
65,50.090116
66,49.559734
67,49.488540
68,47.061950
69,48.842953
70,50.209054
71,48.907724
72,51.217765
73,47.677651
74,49.142005
75,52.158564
76,43.649938
77,46.512727
78,22.325621
79,48.190690
80,40.245648
81,47.133225
82,45.712581
83,49.034624
84,45.116841
85,43.514976
86,47.917670
87,44.860215
88,47.259340
89,46.896952
90,46.138485
91,44.680903
92,50.174905
93,42.421217
94,41.765489
95,48.169586
96,40.634539
97,46.262971
98,45.787849
99,50.348218
100,45.860785
101,47.253825
102,47.829103
103,45.456229
104,45.905687
105,30.330623
106,47.152463
107,45.333086
108,47.963088
109,47.735765
110,34.956892
111,44.749893
112,48.810433
113,47.876744
114,49.510967
115,45.564112
116,44.328104
117,47.523644
118,33.817464
119,45.330886
120,46.735237
121,46.268674
122,47.425497
123,49.517546
124,44.308091
125,46.056023
126,43.284452
127,48.487474
128,45.052203
129,47.214565
130,46.595991
131,45.583327
132,46.117943
133,45.183654
134,44.652040
135,44.652658
136,45.050951
137,21.119167
138,37.924720
139,44.022349
140,44.218418
141,44.213590
142,45.267486
143,44.309704
144,45.733804
145,46.318266
146,44.530433
147,43.256522
148,45.218421
149,45.960146
150,47.684522
151,43.536748
152,43.982787
153,48.459157
154,45.707333
155,44.917181
156,47.285492
157,44.722417
158,46.202419
159,43.890211
160,44.177815
161,28.870360
162,44.468245
163,40.176771
164,44.888773
165,46.716720
166,46.216680
167,43.499069
168,44.663555
169,44.488879
170,43.982112
171,42.472798
172,44.095266
173,47.698229
174,43.241430
175,43.723773
176,41.585030
177,43.623275
178,42.678105
179,46.337847
180,43.507465
181,43.075809
182,43.293826
183,43.590458
184,41.659960
185,45.077138
186,43.744989
187,43.821791
188,42.396389
189,43.638401
190,42.430852
191,41.706179
192,17.456649
193,43.151969
194,32.139809
195,42.212034
196,20.679342
197,45.561575
198,27.617769
199,42.830775
200,42.200780
201,45.807728
202,44.817527
203,44.502658
204,42.894935
205,44.357461
206,42.138505
207,33.212815
208,40.884274
209,36.077546
210,45.827342
211,43.541632
212,42.829944
213,37.940135
214,29.561687
215,42.122258
216,44.388178
217,45.222752
218,22.801401
219,41.712712
220,43.876509
221,42.211697
222,43.361297
223,44.341760
224,43.741121
225,47.136139
226,43.387701
227,41.736456
228,42.702202
229,42.797589
230,42.322343
231,42.748163
232,34.788430
233,44.392620
234,46.103546
235,39.295309
236,42.265568
237,45.357839
238,41.361640
239,41.942449
240,43.812746
241,42.893354
242,42.516488
243,42.663170
244,42.123227
245,41.876042
246,41.909138
247,43.263115
248,31.678953
249,41.466673
250,41.480684
251,12.881075
252,44.953481
253,42.489805
254,42.861386
255,41.148560
256,42.496328
257,41.745799
258,38.635534
259,42.682339
260,44.321305
261,42.741733
262,43.722490
263,42.222230
264,30.675017
265,44.272123
266,39.984803
267,42.331471
268,41.365628
269,42.213501
270,37.594780
271,42.913216
272,41.425761
273,42.805161
274,23.668276
275,40.450748
276,41.295629
277,42.717066
278,27.326374
279,29.777807
280,41.795061
281,42.543175
282,41.784465
283,41.099215
284,45.401563
285,40.770915
286,42.109393
287,42.555460
288,43.747844
289,40.618238
290,22.190772
291,44.249347
292,44.006605
293,39.643745
294,42.169417
295,32.901871
296,41.640512
297,42.723617
298,42.790686
299,29.354188
300,42.646799
301,40.207220
302,41.384784
303,40.087805
304,41.346591
305,22.694787
306,41.095735
307,41.864829
308,41.183536
309,42.455617
310,41.698572
311,42.804182
312,37.333515
313,28.298605
314,41.144719
315,31.516971
316,42.442208
317,42.321601
318,41.197722
319,40.875823
320,42.204710
321,42.587988
322,40.645629
323,43.590532
324,40.187448
325,42.555296
326,44.726330
327,40.548695
328,41.340338
329,28.200615
330,41.801126
331,40.831809
332,42.310321
333,41.866052
334,32.557943
335,41.952830
336,42.002955
337,40.193656
338,41.246043
339,36.593242
340,41.440065
341,43.987200
342,19.872443
343,40.441582
344,40.923437
345,40.008562
346,41.971999
347,43.141005
348,41.566208
349,41.621092
350,35.758532
351,42.159789
352,41.611985
353,42.476924
354,38.750417
355,41.311248
356,40.087658
357,41.741100
358,41.312189
359,41.270022
360,39.661568
361,31.965375
362,33.196818
363,17.531448
364,24.987527
365,39.889990
366,41.052945
367,40.626920
368,17.300618
369,40.648529
370,38.364931
371,41.370697
372,43.464219
373,40.597054
374,41.105514
375,40.112472
376,38.118924
377,36.944700
378,23.507196
379,40.021075
380,41.349038
381,39.993535
382,40.830620
383,40.173710
384,13.019499
385,40.692855
386,41.588718
387,27.347460
388,38.934800
389,40.035233
390,39.894775
391,40.938923
392,42.515334
393,39.687231
394,35.293728
395,41.721732
396,37.251122
397,41.200065
398,44.054538
399,42.299276
400,27.828310
401,41.044715
402,39.667564
403,40.920312
404,39.801146
405,42.298335
406,18.270548
407,41.865577
408,40.855624
409,40.346460
410,41.259682
411,11.913064
412,40.516701
413,42.061716
414,42.069601
415,42.095618
416,39.690294
417,40.633909
418,39.011836
419,39.616708
420,22.486522
421,41.594625
422,40.615310
423,39.107550
424,41.438945
425,41.149850
426,39.274206
427,39.880071
428,41.017931
429,40.573419
430,41.865984
431,36.291549
432,23.383549
433,39.516704
434,41.111162
435,41.538979
436,41.387502
437,24.623768
438,32.142657
439,28.849003
440,40.462951
441,40.739089
442,39.289742
443,41.377752
444,40.787087
445,40.706495
446,26.572776
447,40.006550
448,11.308059
449,40.947934
450,36.325306
451,40.120887
452,16.687474
453,38.737945
454,40.149487
455,20.147894
456,40.158038
457,40.198439
458,18.780693
459,40.060482
460,35.041243
461,39.904096
462,39.100969
463,37.633036
464,40.475624
465,36.430719
466,40.345181
467,40.585144
468,39.682265
469,41.489667
470,39.328281
471,41.599045
472,43.730370
473,36.979124
474,39.556929
475,28.235625
476,27.489529
477,41.424594
478,10.935887
479,40.059931
480,43.106086
481,39.146710
482,40.174807
483,40.666347
484,40.014358
485,39.014614
486,29.620369
487,16.877426
488,33.548861
489,38.601985
490,40.237530
491,39.508530
492,41.369020
493,38.825594
494,23.429717
495,41.052202
496,37.275279
497,32.858698
498,39.996631
499,20.025824
500,14.877705
501,40.480415
502,39.163595
503,33.553227
504,41.005635
505,41.434816
506,39.729343
507,39.602998
508,40.451891
509,40.890181
510,39.521739
511,38.963928
512,40.000455
513,39.170638
514,19.352600
515,41.310356
516,39.562445
517,39.113380
518,41.533216
519,37.482090
520,41.117148
521,39.709235
522,40.154935
523,39.996171
524,40.863599
525,41.093588
526,18.328932
527,40.461233
528,32.926506
529,39.672019
530,40.365141
531,39.156629
532,40.153292
533,39.763186
534,39.037832
535,39.011283
536,38.336600
537,38.622125
538,39.651685
539,40.494253
540,39.187163
541,20.608278
542,40.401097
543,38.407361
544,40.150380
545,41.080621
546,40.504790
547,39.566886
548,39.641056
549,39.845338
550,40.191678
551,38.203025
552,40.061646
553,39.943601
554,40.327515
555,38.893400
556,38.346936
557,39.591247
558,36.634005
559,38.672282
560,16.912076
561,38.979276
562,41.342608
563,39.203949
564,39.652384
565,39.055241
566,40.479116
567,34.102508
568,23.836442
569,39.602940
570,40.283282
571,39.660360
572,40.004301
573,40.491319
574,39.134622
575,38.506721
576,39.103801
577,36.114749
578,39.860121
579,39.687810
580,39.519635
581,38.454426
582,38.542653
583,40.469033
584,43.398799
585,40.305739
586,9.154361
587,8.905504
588,39.798330
589,38.439193
590,40.426558
591,42.575178
592,39.816136
593,39.216797
594,39.007086
595,42.175262
596,39.766105
597,40.052403
598,40.360276
599,39.027517
600,39.412277
601,39.917837
602,39.444172
603,39.683257
604,38.543627
605,39.238319
606,38.677326
607,6.524426
608,40.642744
609,39.363080
610,39.102199
611,14.421833
612,40.008646
613,39.369862
614,42.372908
615,37.719702
616,39.142306
617,39.054246
618,13.802773
619,38.978057
620,39.082711
621,38.504312
622,40.468050
623,38.861695
624,38.592313
625,37.138127
626,39.374924
627,38.989829
628,38.373548
629,21.299853
630,38.901042
631,22.420345
632,38.018385
633,40.325764
634,27.493659
635,42.225138
636,40.633249
637,39.591218
638,38.841502
639,38.566293
640,39.253750
641,40.000072
642,41.050364
643,30.718454
644,32.447092
645,38.672198
646,38.251169
647,24.891042
648,38.112005
649,35.708533
650,41.416275
651,38.066608
652,39.404265
653,38.860233
654,38.694534
655,38.213946
656,39.985273
657,38.426813
658,39.705789
659,36.535768
660,36.590123
661,40.061414
662,38.630336
663,39.788082
664,38.229120
665,36.946975
666,34.888999
667,39.900588
668,38.822645
669,39.899547
670,37.854372
671,39.136374
672,36.611718
673,39.576230
674,37.826246
675,36.065323
676,38.079272
677,39.341274
678,40.745955
679,38.112361
680,36.429747
681,37.465030
682,36.489018
683,39.451687
684,39.606417
685,39.830281
686,17.199925
687,38.464606
688,38.834055
689,39.233251
690,39.706850
691,39.331356
692,41.809085
693,9.923360
694,38.367630
695,37.832579
696,38.249610
697,36.059387
698,6.195144
699,39.320972
700,35.336495
701,39.959309
702,39.273452
703,38.668948
704,39.676382
705,38.488231
706,39.592634
707,39.122593
708,7.599538
709,11.218091
710,39.233012
711,38.700164
712,39.523965
713,36.706299
714,22.694124
715,37.058662
716,38.401682
717,33.846463
718,39.451574
719,39.784233
720,38.508157
721,38.351260
722,30.853863
723,40.779801
724,33.342932
725,38.963318
726,39.497259
727,38.664628
728,39.266826
729,26.395057
730,38.271866
731,39.522181
732,38.909362
733,42.075040
734,37.729778
735,39.515192
736,39.340795
737,28.716642
738,39.556414
739,39.528121
740,39.766869
741,38.822987
742,39.473040
743,12.139917
744,37.304175
745,38.544103
746,19.021858
747,38.830833
748,38.302700
749,39.494208
750,39.188048
751,39.111339
752,36.279517
753,27.558151
754,39.690119
755,26.950003
756,33.983314
757,36.950131
758,37.256995
759,38.905902
760,39.311401
761,38.664986
762,10.504818
763,38.515529
764,27.272677
765,38.297639
766,38.435238
767,13.922095
768,39.803997
769,37.331474
770,11.959623
771,38.605840
772,38.751669
773,38.931032
774,37.651842
775,38.585957
776,28.958648
777,27.467070
778,38.670857
779,39.232434
780,33.469620
781,42.080726
782,38.667448
783,21.934299
784,35.419545
785,20.613334
786,37.472082
787,41.263337
788,38.520558
789,38.551961
790,39.007323
791,29.140715
792,39.340480
793,38.307962
794,30.786127
795,39.881063
796,38.265108
797,38.269708
798,38.281604
799,5.049363
800,38.389800
801,38.325229
802,38.909705
803,38.694543
804,37.519759
805,38.325904
806,38.355306
807,38.068244
808,39.129219
809,34.518824
810,41.037777
811,39.207050
812,39.682042
813,39.427759
814,25.356966
815,34.373125
816,39.140350
817,36.517412
818,12.192700
819,37.690219
820,8.790733
821,37.761432
822,39.350993
823,38.138429
824,37.632831
825,37.410649
826,31.852228
827,35.132690
828,38.607190
829,18.108228
830,37.905043
831,24.353634
832,39.404548
833,38.661505
834,39.231105
835,7.456798
836,40.782300
837,37.173659
838,29.476444
839,38.891018
